hex_id,h3_resolution,source_h3_resolution,aggregation_method,source_child_hex_count,class_km,class_k8,landscape_type_id,landscape_type_name,landscape_type,landscape_source,qgis_fill,dominant_area_m2,dominant_area_km2,dominant_area_share_pct,total_classified_area_m2,classified_hex_share_pct,hex_area_m2,type_count,second_type_id,second_area_m2,review_flag,review_flag_tie,review_flag_low_dominance,review_flag_low_hex_coverage,review_flag_overlap_possible,legacy_v10_type_id,legacy_v10_type_name,legacy_v10_confidence,F1,F2,F3,F4,F5,centroid_ost_m,centroid_nord_m,befolkning_antal,stor_vag_langd_m,bebyggelsecentrum_andel,gles_bebyggelse_andel,industri_verksamhet_andel,jordbruksmark_andel,skog_andel,fredskov_andel,sjo_andel,vatmark_andel,vattendrag_langd_m,skyddade_vattendrag_langd_m,kustlinje_langd_m,kustnara_zon_andel,sanddyn_andel,ekologisk_forbindelse_andel,fredade_omraden_andel,natura_habitat_andel,natura_fagelskydd_andel,strandbeskyddelse_andel,kulturhistoriskt_bevarandevarde_andel,vardefull_kulturmiljo_andel,militart_omrade_andel,inflygningszon_andel,relief_m,hogsta_hojd_m,medelhojd_kontur_m,medellutning_kontur_grader,total_vag_langd_m,hogspanning_langd_m,vindkraftverk_antal,solpark_antal,elstation_antal,beskyttede_naturtyper_andel,natur_viltreservat_andel,natura_sarskilt_utpekad_mark_andel,skyddad_natur_andel,skyddad_natur_max_komponent_andel,skyddad_natur_komponent_antal,skyddad_natur_finns
891f2a6eac7ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,6,4,4,LT02,Sandigt kustlandskap,Sandigt kustlandskap,LABLAB PDF dominant R10 aggregated to R9,#D7B882,76375.80262268614,0.07637580262268615,100.0,76375.80262268614,100.00000000000122,76375.80262268521,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.0891,3.5652,0.0579,-1.0722,0.7849,879656.057375397,6112411.61383483,0,0.0,0.0,0.0,0.0,0.0,0.393852708033754,0.468653515769291,0.0,0.0,236.442036707302,179.802745223307,338.721936569544,0.534039819922641,0.0925105100780547,0.152704563346806,0.534245379262152,0.0,0.0,0.468653743334776,0.0,0.0,0.468545406711119,0.0,10.0,12.5,6.97993419246463,1.75830559540828,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.534245379262152,2,True
891f2a6ead3ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,5,4,4,LT02,Sandigt kustlandskap,Sandigt kustlandskap,LABLAB PDF dominant R10 aggregated to R9,#D7B882,63629.65735896956,0.06362965735896957,100.0,63629.65735896956,99.99999999997804,63629.65735898353,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,0.0057,3.9608,0.2072,-0.7919,0.6814,879122.335609,6112588.15068122,0,0.0,0.0,0.0,0.0,0.0,0.166850159449518,0.215337104749866,0.0,0.0,123.466875520711,162.787447458145,368.320791030347,0.337469944559394,0.101104360882392,0.15012280978509,0.160744497960084,0.0,0.0,0.260017592090352,0.0,0.335828712058069,0.260072415476645,0.0,10.0,12.5,7.05072416784585,1.52589104465082,0.0,0.0,0,0,0,0.0216002585274872,0.0,0.0,0.397681861237437,0.215337104749866,3,True
891f2a6ead7ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,4,4,LT02,Sandigt kustlandskap,Sandigt kustlandskap,LABLAB PDF dominant R10 aggregated to R9,#D7B882,89097.1614082735,0.0890971614082735,100.0,89097.1614082735,99.99999999996655,89097.1614083033,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.1757,3.2056,0.1843,-0.7752,0.6966,879457.43032312,6112644.82658032,0,0.0,0.0,0.0,0.0,0.0,0.848669532155313,0.861807306423349,0.0,0.0,0.0,0.0,229.770454884827,0.915778635458681,0.0595967702634204,0.0967973091451474,0.913356883141437,0.0,0.0,0.861807306423349,0.0,0.0188565832665851,0.86170199034621,0.0,12.5,15.0,10.5785850195798,2.18714827288024,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.913356883141437,2,True
891f2a6eb03ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89112.26484220475,0.08911226484220475,100.0,89112.26484220475,99.99999999999582,89112.26484220847,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.6026,0.9276,-0.0157,-0.5664,1.1524,882535.766859343,6112631.82480408,2,0.0,0.0,0.0,0.0,0.737209039988499,0.0774746005354727,0.0,0.0090055609103614,0.0,324.796802858963,0.0,0.0,1.00000000000058,0.0,0.608260026879964,0.0162704981185841,0.0,0.0,0.0,0.0,0.0452779189818102,0.0,0.0,5.0,22.5,17.7410960152459,0.353712724377021,0.0,0.0,0,0,0,0.0295542042848898,0.0,0.0,0.0458247024034739,0.0295542042848898,2,True
891f2a6eb07ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89105.59158418514,0.08910559158418514,100.0,89105.59158418514,99.99999999999373,89105.59158419073,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.4768,0.6262,-0.3143,-0.4018,0.5501,882870.921283247,6112688.50874002,3,318.769268891911,0.0,0.0,0.0,0.910609342959005,0.0,0.0,0.0,0.0,259.596972916879,0.0,0.0,0.999999999999583,0.0,0.0,0.955080565101767,0.0,0.0,0.0,0.0,0.192564711113388,0.0,0.0,0.0,17.5,17.4057413137736,0.198904951522881,318.769268891911,0.0,0,0,0,0.0,0.0,0.0,0.955080565101767,0.955080565101767,1,True
891f2a6eb0bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89113.76702127513,0.08911376702127513,100.0,89113.76702127513,99.99999999998641,89113.76702128723,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.6351,1.7726,-0.094,-0.7046,0.8912,882399.329336902,6112341.9023022,1,229.50712493937,0.0,0.0,0.0,0.0342785299513137,0.767598555842053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01237149671766,0.206955447323681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5331581045021,0.144497362089957,229.50712493937,0.0,0,0,0,0.132959429415229,0.0,0.0,0.33991487673891,0.206955447323681,2,True
891f2a6eb0fffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89117.78933645412,0.08911778933645412,100.0,89117.78933645412,100.00000000001253,89117.78933644295,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.4134,1.3232,-0.1463,-0.6815,1.1321,882734.488848152,6112398.58474386,0,480.630656839247,0.0,0.0,0.0,0.436372286876461,0.16203113578138,0.0,0.0,0.0,242.280643275685,0.0,0.0,1.00000000000067,0.0,0.759503955800597,0.626778780342185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,17.5,16.6746874684491,0.548725207219057,480.630656839247,0.0,0,0,0,0.16431820415574,0.0,0.0,0.791096984497925,0.626778780342185,2,True
891f2a6eb13ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89115.6779562952,0.0891156779562952,100.0,89115.6779562952,99.99999999996969,89115.67795632221,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.7185,0.6073,0.0618,-0.3285,0.7778,882337.053986795,6112865.05317306,0,0.0,0.0,0.0,0.0,0.999965181812342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999667,0.0,0.223549415319036,0.108230042295378,0.0,0.0,0.0,0.0,0.888869471391817,0.0,0.0,2.5,22.5,19.8962879345821,0.712663054887279,0.0,0.0,0,0,0,0.122064472116478,0.0,0.0,0.230294514411856,0.122064472116478,2,True
891f2a6eb17ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89113.64047402609,0.08911364047402609,100.0,89113.64047402609,100.0000000000115,89113.64047401585,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.7503,0.4867,-0.1687,-0.2375,0.76,882672.198823342,6112921.73760059,0,0.0,0.0,0.0,0.0,0.990536475441222,0.0,0.0,0.0,0.0,261.727127177484,0.0,0.0,1.00000000000025,0.0,0.0,0.357235967955882,0.0,0.0,0.0,0.0,0.991551983036827,0.0,0.0,2.5,20.0,18.8388397064651,0.605629132494376,0.0,0.0,0,0,0,0.0,0.0,0.0,0.357235967955882,0.357235967955882,1,True
891f2a6eb1bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89105.58915721532,0.08910558915721532,100.0,89105.58915721532,100.00000000000314,89105.58915721253,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.3489,1.3552,-0.2242,-0.8464,1.0448,882200.616935441,6112575.14187051,0,326.486526281451,0.0,0.0,0.0,0.557189701343912,0.151268925609636,0.0,0.0116178303269646,0.0652165723626714,277.159478771784,0.0,0.0,1.00000000000017,0.0,0.884774402021802,0.381200410454995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,22.5,19.9103243932365,1.19304468118128,326.486526281451,0.0,0,0,0,0.218252076684413,0.0,0.0,0.599452487139408,0.381200410454995,2,True
891f2a6eb23ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89119.78716391325,0.08911978716391325,100.0,89119.78716391325,100.0000000000209,89119.78716389462,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.2445,0.3306,-0.0475,-0.639,0.839,883404.821369419,6112511.9526345,0,0.0,0.0,0.0,0.0,0.823907150398614,0.160460184879017,0.133756097996104,0.0,0.0,391.710659795274,411.00854544207,0.0,0.9999999999995,0.0,0.57008588476796,0.005448945612733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,17.5,13.6415238831245,1.29662228360151,0.0,0.0,0,0,0,0.0610237356532361,0.0,0.0,0.200228779262073,0.133756097996104,3,True
891f2a6eb27ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89122.92628456559,0.08912292628456558,100.0,89122.92628456559,99.99999999998015,89122.92628458329,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.7048,0.4444,-0.0827,-0.2927,0.4017,883739.994377606,6112568.6380835,0,0.0,0.0,0.0,0.0,0.995112854647432,0.433805078005602,0.0,0.002752583034117,0.0,0.0,0.0,0.0,1.00000000000008,0.0,0.0,0.459267757582462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,15.855097626441,0.746007252843519,0.0,0.0,0,0,0,0.003717516347726,0.0,0.0,0.462985273930188,0.459267757582462,2,True
891f2a6eb2bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89138.83565134834,0.08913883565134835,100.0,89138.83565134834,99.99999999998641,89138.83565136045,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,0.1056,0.5317,-0.0637,-0.5832,1.1342,883268.393551123,6112222.01594414,6,278.562198872603,0.0,0.0,0.0,0.435446619460794,0.215932664253882,0.179871637193763,0.0,0.0,507.527804007362,449.755904042913,0.0,1.00000000000025,0.0,0.649286337060272,0.320813375435645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.5,12.0046816367985,1.50449667536222,278.562198872603,0.0,0,0,0,0.0,0.0,0.0,0.500685012629408,0.320813375435645,2,True
891f2a6eb2fffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89125.74763618782,0.08912574763618782,100.0,89125.74763618782,100.00000000000418,89125.7476361841,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.2861,0.4197,-0.1596,-0.6634,0.9656,883603.571648262,6112278.69989862,0,0.0,0.0,0.0,0.0,0.574188759525662,0.421129451044631,0.0,0.0,0.0,113.858429987989,0.0,0.0,1.0,0.0,0.003183795575279,0.525103865499389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,17.5,14.5874122039237,0.613099557340069,0.0,0.0,0,0,0,0.0,0.0,0.0,0.525103865499389,0.525103865499389,1,True
891f2a6eb33ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89112.26895029377,0.08911226895029377,100.0,89112.26895029377,99.99999999996969,89112.26895032078,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.1081,0.2211,-0.1633,-0.6379,0.7514,883206.080206238,6112745.19367836,0,0.0,0.0,0.0,0.0,0.876227700757425,0.123190717511019,0.122649904840478,0.0,0.0,268.349533096544,233.861908756621,0.0,0.999999999999667,0.0,0.447023475179184,0.143329736820139,0.0,0.0,0.0,0.0,0.0225126456845781,0.0,0.0,5.0,17.5,15.7738032240989,1.07289316443683,0.0,0.0,0,0,0,0.0,0.0,0.0,0.265979641660617,0.143329736820139,2,True
891f2a6eb37ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89113.48910627514,0.08911348910627515,100.0,89113.48910627514,99.99999999998327,89113.48910629004,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.4721,0.3022,-0.0014,-0.4772,0.6757,883541.243627398,6112801.8796191,0,0.0,0.0,0.0,0.0,0.979575850795212,0.21850706388769,0.0149737524410814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.127621144543455,0.201694014899482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.5,16.8547813148294,0.848646515834901,0.0,0.0,0,0,0,0.0020788338223798,0.0,0.0,0.218746601162943,0.201694014899482,3,True
891f2a6eb3bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89124.31375823077,0.08912431375823077,100.0,89124.31375823077,100.00000000001776,89124.31375821494,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.1017,0.5954,-0.1669,-0.432,0.5985,883069.652859296,6112455.26818796,3,216.250337491726,0.0,0.0,0.0,0.621041231097734,0.118191316879303,0.12164585868928,0.0082184274781385,0.0,77.3218924138542,0.0,0.0,0.999999999999917,0.0,0.003985892637843,0.671278198302508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,17.5,15.8576950067323,1.03028812160462,216.250337491726,0.0,0,0,0,0.120849165376791,0.0,0.0,0.913773222368579,0.671278198302508,3,True
891f2a6eb43ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89110.79716589116,0.08911079716589115,100.0,89110.79716589116,100.00000000000418,89110.79716588743,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.3569,2.9384,-0.1511,-0.934,1.1555,881927.72616045,6111995.2901511,2,228.036560172364,0.0,0.0,0.0,0.0,0.186952711364677,0.0602982248894018,0.0,0.0,123.967528041233,0.0,0.0,1.00000000000025,0.0,1.07484181003436,0.0155407698163916,0.0,0.0,0.0102994698715274,0.0,0.0,0.0,0.0,0.0,15.0,14.9376696342461,0.547872035088134,228.036560172364,0.0,0,0,0,0.544707910308267,0.0,0.0,0.62054690501406,0.544707910308267,3,True
891f2a6eb47ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89120.94589984417,0.08912094589984416,100.0,89120.94589984417,100.00000000001044,89120.94589983486,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.7594,2.3502,0.2121,-0.342,0.6938,882262.886256602,6112051.97009566,0,340.827119875813,0.0,0.0,0.0,0.0,0.761620098071415,0.0,0.0,0.0,8.21061623538365,0.0,0.0,1.00000000000067,0.0,1.01418169290046,0.460763850363439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,17.5,16.075555264317,0.567377608727953,340.827119875813,0.0,0,0,0,0.0,0.0,0.0,0.460763850363439,0.460763850363439,1,True
891f2a6eb4bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,4,4,LT02,Sandigt kustlandskap,Sandigt kustlandskap,LABLAB PDF dominant R10 aggregated to R9,#D7B882,70282.37698275875,0.07028237698275876,89.84745017830156,78224.1197087774,87.76835357809105,89125.65465772152,2,LT05,7941.742726018652,low_dominant_share,False,True,False,False,LT02,Sandigt kustlandskap,hög,0.1826,3.4941,-0.4602,-1.182,1.0336,881791.272437971,6111705.34973568,2,0.0,0.0,0.0,0.0,0.43900501330434,0.353844467137459,0.589412640449561,0.0,0.0,91.1917120789393,0.0,0.0,0.999999999999917,0.0058730225363482,1.92301199343341,0.339342724550559,0.0,0.0,0.645542962798227,0.0,0.0,0.0,0.0,12.5,15.0,10.6961134273156,1.66808215822779,0.0,0.0,0,0,0,0.297307970583689,0.0,0.0,1.0,0.589412640449561,3,True
891f2a6eb4fffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,4,4,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,59184.76882279012,0.059184768822790126,70.31203325084039,84174.45220457017,94.4422394648692,89127.97142626159,2,LT02,24989.68338178005,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.1317,3.3292,-0.3337,-1.132,1.1068,882126.437619018,6111762.02818518,3,0.0,0.0,0.0,0.0,0.143180544418898,0.317257678197932,0.346190677587383,0.0,0.0,0.0,0.0,0.0,1.00000000000033,0.0,1.35724994692401,0.0313611219035134,0.0,0.0,0.269987130913739,0.0,0.0,0.0,0.0,5.0,17.5,14.0156707311165,0.818533945972242,0.0,0.0,0,0,0,0.0554746113581812,0.0,0.0,0.433026410849078,0.346190677587383,3,True
891f2a6eb53ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89097.38959597237,0.08909738959597237,100.0,89097.38959597237,99.99999999998954,89097.38959598169,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.2762,2.4525,-0.3246,-0.8308,1.5191,881729.023817762,6112228.54042608,0,395.185015625855,0.0,0.0,0.0,0.0,0.414910597036168,0.0050508785613287,0.0,0.0,72.8801404561086,0.0,0.0,1.0,0.0,1.0110020327154,0.0186677528208678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,17.5862009849799,1.05105729516368,395.185015625854,0.0,0,0,0,0.31393283538938,0.0,0.0,0.337651466771576,0.31393283538938,3,True
891f2a6eb57ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89121.10841765534,0.08912110841765535,100.0,89121.10841765534,100.00000000000314,89121.10841765255,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.4718,2.1429,-0.0161,-0.5959,0.8492,882064.174326467,6112285.22086294,7,0.0,0.0,0.0,0.0,0.0099225957260583,0.441733044146896,0.0,0.0,0.0,102.782147062622,0.0,0.0,1.00000000000025,0.0,1.01283104885906,0.148750393344187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.7250089002893,0.527533158893002,0.0,0.0,0,0,0,0.514339625162902,0.0,0.0,0.663090018507089,0.514339625162902,2,True
891f2a6eb5bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,4,4,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,63527.637494175695,0.0635276374941757,77.18496490464153,82305.71533285163,92.35397215226607,89119.84337517433,2,LT02,18778.077838675934,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.2952,3.0717,-0.3558,-0.6833,0.5943,881592.570566839,6111938.61120896,1,298.013640224987,0.0,0.0,0.0,0.0,0.348136021524086,0.201247635472775,0.0,0.0,0.0,0.0,0.0,1.0000000000005,0.0,1.08537992714558,0.25298950257226,0.0,0.0,0.0642180117916253,0.0,0.0,0.0,0.0,7.5,15.0,11.8666723088457,1.19728923057155,298.013640224987,0.0,0,0,0,0.0023591480304471,0.0,0.0,0.456596286075482,0.25298950257226,3,True
891f2a6eb63ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89124.42876831349,0.08912442876831349,100.0,89124.42876831349,100.00000000000314,89124.4287683107,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.3981,1.5346,0.5737,-0.2217,1.1454,882796.781487491,6111875.3880917,0,18.0370567732543,0.0,0.0,0.0,0.25258827926175,0.0478816721911494,0.04966621771654,0.0062091524494964,0.0,702.303687459627,234.201199348753,0.0,0.9999999999995,0.0,1.00526453692373,0.445893724963479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,12.9113853833464,0.781826587048035,18.0370567732543,0.0,0,0,0,0.0058128538042219,0.0,0.0,0.501372796484241,0.445893724963479,3,True
891f2a6eb67ffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,6,6,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,89121.60176120698,0.08912160176120698,100.0,89121.60176120698,100.00000000001044,89121.60176119767,1,,0.0,,False,False,False,False,LT05,Slätt- och jordbrukslandskap,hög,-0.0433,1.0306,0.3281,-0.3984,1.0611,883131.960173084,6111932.06954874,2,219.034702322842,0.0,0.0,0.0,0.57609494278429,0.23455319546616,0.219234049405091,0.0,0.0,358.932517215761,378.15043550188,0.0,1.00000000000033,0.0,0.769828171840636,0.897700883063591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.5,10.3030856012149,1.23403690380807,219.034702322842,0.0,0,0,0,0.0,0.0,0.0,1.0,0.897700883063591,2,True
891f2a6eb6bffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,41701.061624052,0.041701061624052,55.959314976071326,74520.32184790634,83.60027727046268,89138.84532561898,2,LT02,32819.26022385433,low_dominant_share,False,True,False,False,LT02,Sandigt kustlandskap,hög,-0.2586,2.4243,0.1585,-0.2319,0.7551,882660.337463785,6111585.43348727,0,0.0,0.0,0.0,0.0,0.0,0.623155059640085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.02554578096562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.5,13.7988432680549,1.06518124553603,0.0,0.0,0,0,0,0.0403478607609012,0.0,0.0,0.0403478607609012,0.0403478607609012,1,True
891f2a6eb6fffff,9,10,R10 child hexes aggregated to R9 parent; dominant landscape/class by summed dominant_area_m2; F1-F5 by area-weighted mean.,7,8,8,LT05,Slätt- och jordbrukslandskap,Slätt- och jordbrukslandskap,LABLAB PDF dominant R10 aggregated to R9,#C7D84C,86659.97513523884,0.08665997513523885,100.0,86659.97513523884,97.21712107821875,89140.65153761767,1,,0.0,,False,False,False,False,LT02,Sandigt kustlandskap,hög,-0.0591,1.4035,0.4046,0.0078,0.9421,882995.521235884,6111642.113449,4,322.214353774628,0.0,0.0,0.0,0.0,0.0748369040058385,0.0165321257052533,0.0,0.0,196.973885322989,175.003759498172,0.0,1.0,0.0,1.0110947124432,0.117995403324571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,11.6524518605764,0.913094197527431,322.214353774628,0.0,0,0,0,0.187607297049343,0.0,0.0,0.322134826079167,0.187607297049343,3,True
